location_name	top_category	latitude	longitude
Dantes Frozen Yogurt Bar	Restaurants and Other Eating Places	42.731942	-73.690922
Hannah's Healing	Other Amusement and Recreation Industries	43.08085	-73.785329
Bethlehem Chabad Inc	Religious Organizations	42.62185	-73.835359
Hampton	Traveler Accommodation	42.865521	-73.778363
Jasada Antiques	Used Merchandise Stores	42.917703	-73.887178
Safe Care Mobility Services	Other Ambulatory Health Care Services	42.668109	-73.743076
Rensselaer County Plaza	Lessors of Real Estate	42.642544	-73.700415
Nightingale Nail Salon Wilton Square	Personal Care Services	43.099293	-73.741641
North Pier Marina	Other Amusement and Recreation Industries	43.055699	-73.72249
All Tech Automotive	Automotive Repair and Maintenance	42.993913	-73.85026
Darn Good Yarn	Sporting Goods, Hobby, and Musical Instrument Stores	42.867782	-73.753434
Dog Haus	Restaurants and Other Eating Places	42.861699	-73.784325
Judy's Beauty Salon	Personal Care Services	42.691741	-73.68621
Courtyard Albany Troy Waterfront	Traveler Accommodation	42.738764	-73.686606
Minar Indian Cusine	Gasoline Stations	42.731242	-73.687901
Fantastic Sams	Personal Care Services	42.975193	-73.790203
Waterford Freemasons Hall	Museums, Historical Sites, and Similar Institutions	42.789633	-73.676193
The Limelight Salon	Personal Care Services	43.080165	-73.789525
Ted's Fish Fry	Restaurants and Other Eating Places	42.85959	-73.763231
P M Auto & Truck Repair	Automotive Repair and Maintenance	42.776529	-73.586046
Oakcliff Bed and Breakfast	Department Stores	42.824821	-73.729124
Carol's Place	Restaurants and Other Eating Places	42.705148	-73.660199
Mobil	Gasoline Stations	42.740502	-73.65675
Feathers Furniture Co	Furniture Stores	42.750671	-73.632584
Hoffman Car Wash	Automotive Repair and Maintenance	42.611841	-73.727883
Dave's Gourmet Burgers and More	Restaurants and Other Eating Places	42.794896	-73.972877
Michaels Stores	Sporting Goods, Hobby, and Musical Instrument Stores	42.85865	-73.770958
Lavender Nails	Personal Care Services	42.817842	-73.774173
Three Olives	Restaurants and Other Eating Places	43.015916	-73.844213
Jan's Florist Shop	Florists	43.101537	-73.772044
The Bread Basket Bakery	Bakeries and Tortilla Manufacturing	43.07948	-73.782265
Eddy's Beverage	Beer, Wine, and Liquor Stores	43.089601	-73.769703
Delafield Motors	Automobile Dealers	42.895839	-73.913581
Magic Nails	Personal Care Services	42.696455	-73.690431
Shirl's Computer Solutions	Electronics and Appliance Stores	42.827234	-73.968185
The Sage Colleges	Motion Picture and Video Industries	42.728167	-73.692994
Harvest and Hearth	Restaurants and Other Eating Places	43.073578	-73.695346
San Souci Restaurant	Restaurants and Other Eating Places	42.827197	-73.965371
Albany Outlet & Clearance Center	Lessors of Real Estate	42.667324	-73.743442
Holy Cross Armenian Apostolic Church	Religious Organizations	42.712283	-73.670227
Edk Automotive	Automotive Repair and Maintenance	42.66443	-73.773918
Dollar Tree	General Merchandise Stores, including Warehouse Clubs and Supercenters	42.68264	-73.788777
Kelly Rae Rose Hair Designs	Personal Care Services	43.051795	-73.720953
Upstate Laserwash	Automotive Repair and Maintenance	42.85072	-73.756491
Dragon Fry Fish	Restaurants and Other Eating Places	42.676971	-73.781836
Fairy Sichuan	Restaurants and Other Eating Places	42.664569	-73.7719
Fountaine Transport	Automotive Repair and Maintenance	42.792786	-73.978
Bahais Of Schenectady	Religious Organizations	42.821906	-73.922305
Transformational Beauty Salon	Personal Care Services	42.694084	-73.722577
Capital Mobil Service	Gasoline Stations	42.675255	-73.783972
Good Samaritan Lutheran Health Care Center	General Medical and Surgical Hospitals	42.626365	-73.802502
Ellis Nails & Spa	Personal Care Services	42.625126	-73.824063
Albany Strength	Other Amusement and Recreation Industries	42.670352	-73.778447
Stewart's Shops	Grocery Stores	43.046371	-73.849694
Empire Vision Center	Health and Personal Care Stores	42.861752	-73.770974
Thunderbird Vending	Amusement Parks and Arcades	42.73875	-73.685158
Suzuki	Other Motor Vehicle Dealers	42.922182	-73.883797
Taste of Italy Pizza	Restaurants and Other Eating Places	42.808491	-73.989057
Hayner's Ice Cream & Food	Restaurants and Other Eating Places	42.860512	-73.726859
Dino's Auto Body	Automotive Repair and Maintenance	42.88504	-73.685684
Varley Richard P	Sporting Goods, Hobby, and Musical Instrument Stores	43.103512	-73.769207
Walking The Walk Christian Center	Religious Organizations	42.663672	-73.760402
Gabby's Quilts	Sporting Goods, Hobby, and Musical Instrument Stores	42.700482	-73.720843
McDonald's	Restaurants and Other Eating Places	42.738592	-73.675247
Ashley Remarketing Services	Other Motor Vehicle Dealers	42.623485	-73.739237
Red Wolf Incorporated	Clothing Stores	43.079801	-73.785111
Francesca's	Clothing Stores	43.10202	-73.73796
Luca's	Restaurants and Other Eating Places	42.820558	-73.929191
Interstate Vapor	Other Miscellaneous Store Retailers	42.62299	-73.830118
Eddie F's	Restaurants and Other Eating Places	43.086496	-73.787899
Xtramart	Gasoline Stations	42.904471	-73.784281
Montessori School Of Schenectady	Child Day Care Services	42.880322	-73.929268
Town of Glenville	Museums, Historical Sites, and Similar Institutions	42.867418	-73.9268
Adja African Hair Braiding	Personal Care Services	42.673203	-73.782681
Healthy Pet Center	Other Miscellaneous Store Retailers	42.628838	-73.8098
Blue Note Record Shop	Sporting Goods, Hobby, and Musical Instrument Stores	42.660995	-73.768543
CVS	Health and Personal Care Stores	42.864451	-73.785256
