location_name	top_category	latitude	longitude
Ceramic Decor & More	Sporting Goods, Hobby, and Musical Instrument Stores	42.745877	-73.864125
Vans	Shoe Stores	42.689226	-73.849929
Attentive Care	Home Health Care Services	42.719555	-73.808959
Cumberland Farms	Gasoline Stations	42.740233	-73.735449
Reds Field	Other Amusement and Recreation Industries	42.716253	-73.705385
CarmA'lis Salon	Personal Care Services	42.732199	-73.848643
Islamic Center School Bldg	Religious Organizations	42.761899	-73.881102
Carman Wine & Liquor	Beer, Wine, and Liquor Stores	42.732968	-73.938641
Golden House	Restaurants and Other Eating Places	42.804253	-73.90251
Millview Assisted Living	Home Health Care Services	42.765817	-73.754104
Al Aqsa Meat and Grocery	Grocery Stores	42.73936	-73.736187
Uncle Rico's Pizza	Restaurants and Other Eating Places	42.816551	-73.890779
Best Fitness	Other Amusement and Recreation Industries	42.783981	-73.920446
Pho Yum	Restaurants and Other Eating Places	42.715043	-73.830671
Super Auto Care	Automobile Dealers	42.750406	-73.86975
Mobil	Gasoline Stations	42.705754	-73.777024
Diner Time	Restaurants and Other Eating Places	42.748555	-73.760202
Citi Trends	Department Stores	42.782663	-73.941647
Chipotle Mexican Grill	Restaurants and Other Eating Places	42.716019	-73.810026
Relish Experience	Personal Care Services	42.718481	-73.807644
