location_name	top_category	latitude	longitude
White Barn	Other Miscellaneous Store Retailers	42.709008	-73.816826
Dave's Gourmet & Exotic Burgers	Restaurants and Other Eating Places	42.700407	-73.821244
Central Park	Museums, Historical Sites, and Similar Institutions	42.798631	-73.911093
Magical Vacation Planner with Jenn Lashway	Travel Arrangement and Reservation Services	42.779399	-73.856683
Adult World	Other Miscellaneous Store Retailers	42.788307	-73.938944
Subway	Restaurants and Other Eating Places	42.755425	-73.7735
La Famiglia	Restaurants and Other Eating Places	42.728445	-73.846824
Frank's Ice Cream	Restaurants and Other Eating Places	42.707604	-73.778442
New Country Lexus of Latham	Automobile Dealers	42.771767	-73.752389
Cheesesteak Heaven	Restaurants and Other Eating Places	42.78624	-73.943781
Orangetheory Fitness	Other Amusement and Recreation Industries	42.782845	-73.890544
Dance Me Boutique	Clothing Stores	42.804979	-73.904427
Fred Astaire Dance Studios	Other Amusement and Recreation Industries	42.743836	-73.750305
Lansing Park	Museums, Historical Sites, and Similar Institutions	42.769163	-73.709877
CK Hairartist At Faccia Bella	Personal Care Services	42.782006	-73.746044
Netrition	Health and Personal Care Stores	42.704523	-73.877031
Hiro's Japanese Restaurant	Restaurants and Other Eating Places	42.738392	-73.855867
Kings Cross Knickers	Shoe Stores	42.757919	-73.819229
Tuxego	Clothing Stores	42.76222	-73.797467
Little Tokyo	Restaurants and Other Eating Places	42.689235	-73.849815
Fiternity	Other Amusement and Recreation Industries	42.775536	-73.750573
Uncle Maddio's Pizza	Restaurants and Other Eating Places	42.748729	-73.763397
Brown Bag Sub Shoppe 3	Restaurants and Other Eating Places	42.804929	-73.904402
St Croix Tan	Personal Care Services	42.728276	-73.7597
Madison & Saratoga Hearing Center	Other Ambulatory Health Care Services	42.703674	-73.860131
Ferri Formals and Bridals	Clothing Stores	42.80478	-73.905497
American Freight	Furniture Stores	42.698428	-73.823707
McDonald's	Restaurants and Other Eating Places	42.783017	-73.949992
TGI Fridays	Restaurants and Other Eating Places	42.683181	-73.840148
J smitty automotive	Automotive Repair and Maintenance	42.788977	-73.913202
Stewart's Shop	Specialty Food Stores	42.701661	-73.819656
Bamboo Restaurant	Restaurants and Other Eating Places	42.722693	-73.936225
Starbucks	Restaurants and Other Eating Places	42.706952	-73.823278
Walmart Pharmacy 10 2264	Health and Personal Care Stores	42.785279	-73.941683
Jean Paul Day Spa & Hair Salons	Personal Care Services	42.684966	-73.84066
The LASIK Vision Institute	Health and Personal Care Stores	42.683213	-73.770136
BiggLash Eyelash Extensions	Personal Care Services	42.771512	-73.946713
The Cookie Factory	Bakeries and Tortilla Manufacturing	42.707405	-73.777071
Hot Harry's Fresh Burritos	Restaurants and Other Eating Places	42.804789	-73.904111
LT's Grill	Restaurants and Other Eating Places	42.816728	-73.891488
Wills Motors	Automobile Dealers	42.686056	-73.796098
Jade's Hair Envy	Personal Care Services	42.731577	-73.847528
Roberts Auto Service	Automobile Dealers	42.760634	-73.790986
Rotterdam Wine & Liquor	Beer, Wine, and Liquor Stores	42.782597	-73.942677
J Spa	Personal Care Services	42.688478	-73.849258
Family Dollar Stores	General Merchandise Stores, including Warehouse Clubs and Supercenters	42.79177	-73.915957
Sunoco	Gasoline Stations	42.7578	-73.758038
State Street Station 1579	Restaurants and Other Eating Places	42.787665	-73.911774
Mobil	Gasoline Stations	42.715722	-73.812002
Walter's Autobody	Automotive Repair and Maintenance	42.793716	-73.944877
Latham Meat Market	Specialty Food Stores	42.73785	-73.761811
Abercrombie And Fitch	Clothing Stores	42.68924	-73.849769
