location_name,top_category,latitude,longitude
Other Amusement and Recreation Industries,F45 Training,40.998424,-73.815227
Grocery Stores,ShopRite,40.916852,-73.778646
Restaurants and Other Eating Places,Sun Hing Chinese Take Out,40.927318,-73.789577
Religious Organizations,Freedom Assembly Of God,40.91015,-73.810576
Grocery Stores,Aventura Deli & Grocery,40.914126,-73.794404
Restaurants and Other Eating Places,Get Soul,40.917142,-73.781136
Bakeries and Tortilla Manufacturing,Provisions Bake Shop,40.906647,-73.811665
Specialty Food Stores,Ramsey Farm,40.989253,-73.765879
Automotive Repair and Maintenance,Nordone & Sons Auto Body,40.922146,-73.763327
Personal Care Services,Magic Nail Beauty Spa,40.908636,-73.779972
Restaurants and Other Eating Places,Agostino's Italian Ristorante,40.898781,-73.777848
Restaurants and Other Eating Places,Pop's Espresso Bar,40.914357,-73.773533
Other Amusement and Recreation Industries,Greentree Country Club,40.893041,-73.795667
Other Amusement and Recreation Industries,Greenacres Playground,41.011642,-73.783128
Child Day Care Services,Westcop Childrens Center For Learning,40.91729,-73.790138
 and Similar Institutions, Historical Sites,Museums,Neptune Park,40.891346,-73.782186
Restaurants and Other Eating Places,Metro Pizza & Pasta,40.914596,-73.78439
Restaurants and Other Eating Places,Five Guys,40.893925,-73.82012
Restaurants and Other Eating Places,Yeomiji,40.990142,-73.807323
Other Amusement and Recreation Industries,County Tennis Club of Westchester,41.01288,-73.792771
Personal Care Services,Setsuko At Jean Claude,40.984534,-73.774486
Restaurants and Other Eating Places,Taco Bell,40.912851,-73.775707
 and Musical Instrument Stores, Hobby,Sporting Goods,Ardsley Musical Instrument Svce,41.000226,-73.838378
Amusement Parks and Arcades,Amusement Consultants,40.901044,-73.792031
Restaurants and Other Eating Places,Carvel,40.946718,-73.794503
