latitude	longitude	zipcode	category
40.960432	-73.842911	10710	M
40.914405	-73.858613	10704	K
40.923751	-73.866589	10704	SR
40.968243	-73.884362	10701	CC
40.984003	-73.825572	10710	K
40.953921	-73.872899	10701	SR
40.891533	-73.824309	10550	K
41.005837	-73.658778	10573	ST
41.005627	-73.691211	10573	R
41.006421	-73.690241	10573	M
40.999368	-73.669002	10573	ST
40.891091	-73.858285	10466	K
41.004174	-73.660617	10573	K
40.949443	-73.731982	10543	ER
40.959962	-73.892742	10701	CC
41.002104	-73.662574	10573	K
40.899454	-73.833225	10550	SR
40.913868	-73.857181	10704	U
40.922529	-73.86203	10704	SR
40.927976	-73.852777	10704	K
40.914215	-73.837134	10550	V
40.873746	-73.854098	10469	K
40.906417	-73.870956	10704	SR
40.965529	-73.856641	10710	M
40.896904	-73.838809	10550	WT
40.951859	-73.735512	10543	K
40.959059	-73.837039	10710	V
40.948475	-73.896217	10701	SR
40.992487	-73.670169	10573	M
41.005165	-73.665256	10573	SR
41.292641	-73.867829	10567	CC
40.927825	-73.853775	10704	ST
40.965639	-73.885109	10701	CC
40.884968	-73.826538	10475	U
40.868953	-73.839551	10469	K
40.882435	-73.836652	10466	SR
40.886651	-73.861412	10466	K
41.003595	-73.664072	10573	U
40.879648	-73.843864	10469	V
40.949576	-73.733024	10543	M
41.006302	-73.690183	10573	SR
41.006396	-73.690233	10573	M
40.90442	-73.867776	10704	SR
41.000773	-73.665176	10573	K
41.301728	-73.883029	10567	G
40.966932	-73.837351	10710	K
40.89271	-73.827168	10550	SR
40.927662	-73.85812	10704	SR
41.318937	-73.924354	10567	ER
40.946011	-73.746239	10543	SR
40.91206	-73.83756	10550	ST
40.871031	-73.847735	10469	MF
40.950937	-73.741129	10543	V
40.925748	-73.838257	10552	CC
41.006279	-73.690301	10573	SR
40.869584	-73.844911	10469	ST
40.999745	-73.662276	10573	K
41.289885	-73.893865	10567	CC
40.991509	-73.673837	10573	G
40.929672	-73.895714	10701	MF
40.956868	-73.73191	10543	K
40.935142	-73.894938	10701	K
40.928096	-73.835025	10552	CC
41.292677	-73.868937	10567	R
40.922915	-73.859588	10704	ST
40.927351	-73.853283	10704	ST
40.876674	-73.829583	10475	R
40.926225	-73.859008	10704	G
40.913928	-73.837528	10550	M
40.964823	-73.839121	10710	ST
41.007855	-73.67287	10573	CC
40.892119	-73.857869	10466	ST
40.880078	-73.853732	10469	V
41.30556	-73.877639	10567	CC
40.928446	-73.853525	10704	K
41.289337	-73.838392	10567	CC
40.863051	-73.835079	10469	M
41.29251	-73.887377	10567	ST
40.893165	-73.83966	10466	V
40.931192	-73.87016	10704	SR
40.880809	-73.838839	10469	K
40.897878	-73.854355	10466	K
40.929334	-73.895367	10701	K
40.866494	-73.86192	10469	K
40.944368	-73.883017	10701	SR
40.95326	-73.736229	10543	R
40.911215	-73.841723	10550	CC
40.992883	-73.668341	10573	K
40.925974	-73.854923	10704	WT
40.89403	-73.822943	10550	K
40.86159	-73.857367	10469	K
40.863207	-73.858401	10469	G
41.289382	-73.845379	10567	SR
40.893519	-73.857026	10466	K
40.921474	-73.862094	10704	K
41.052481	-73.692989	10573	SR
40.872165	-73.846549	10469	V
40.897876	-73.84095	10466	V
40.935243	-73.889973	10701	V
41.001401	-73.665449	10573	EE
40.912879	-73.836595	10550	K
40.865652	-73.837673	10469	V
40.952288	-73.737272	10543	M
40.863556	-73.726875	10475	ST
40.958331	-73.718522	10543	CC
41.290518	-73.834125	10567	U
41.291852	-73.880644	10567	CC
40.863637	-73.827202	10475	ST
41.292597	-73.879056	10567	U
41.291685	-73.863669	10567	ER
40.918706	-73.86992	10704	M
40.896289	-73.855389	10466	G
40.970091	-73.868291	10710	WT
40.899263	-73.834103	10550	K
40.955099	-73.739216	10543	M
40.878379	-73.843677	10469	ST
40.925983	-73.83551	10552	K
40.939325	-73.884211	10701	R
40.891006	-73.856883	10466	CC
40.948253	-73.733678	10543	ST
40.89013	-73.820595	10466	K
40.933818	-73.900384	10701	V
41.002288	-73.664668	10573	K
40.960157	-73.843084	10710	ST
40.866812	-73.827313	10475	ST
40.930372	-73.898584	10701	V
41.27705	-73.863194	10567	X
40.927779	-73.891094	10701	ST
40.914609	-73.837604	10550	ST
41.006615	-73.659231	10573	SR
40.888068	-73.82517	10466	ST
41.002039	-73.666127	10573	SR
40.989337	-73.670318	10573	SR
40.869682	-73.84421	10469	CC
40.89843	-73.853496	10466	CC
40.889766	-73.859619	10466	V
40.978116	-73.831468	10710	R
40.886236	-73.850857	10466	V
40.985953	-73.826371	10710	ST
40.866444	-73.825919	10475	M
40.875485	-73.851024	10469	MF
41.001585	-73.67466	10573	G
40.889035	-73.859425	10466	V
40.928708	-73.870929	10704	SR
41.320121	-73.889531	10567	G
40.953868	-73.724155	10543	R
40.950204	-73.742091	10543	M
40.885488	-73.855215	10466	K
40.874064	-73.825204	10475	V
40.974479	-73.861688	10710	ST
40.898426	-73.848858	10466	G
40.928491	-73.85542	10704	ST
40.918294	-73.820172	10552	M
40.864327	-73.827121	10475	ST
