location_name,top_category,latitude,longitude
Restaurants and Other Eating Places,The Fairways At Dunwoodie,40.936659,-73.874203
Grocery Stores,Yonkers Farmers Market,40.913881,-73.855378
Gasoline Stations,Tandoori Taste of India,41.00361,-73.660577
Automotive Repair and Maintenance,Mina's Auto Spa,41.00337,-73.664827
Religious Organizations,Anchor Of Hope International Ministries,40.86747,-73.853353
Restaurants and Other Eating Places,El Parralito,41.000288,-73.664196
Florists,Emil Yedowitz Florist,40.943225,-73.881391
Specialty Food Stores,Port Chester Seafood,40.991726,-73.669135
Restaurants and Other Eating Places,Golden Fountain Chinese Restaurant,40.914297,-73.850964
Restaurants and Other Eating Places,Starbucks,40.971799,-73.882403
Religious Organizations,Yonkers Gospel Mission,40.941251,-73.895225
Personal Care Services,Unique Edge Hair Studio Beauty Salon,40.889816,-73.859597
Grocery Stores,Modera Hudson Riverfront,40.931097,-73.904204
 and Similar Institutions, Historical Sites,Museums,Lyon Park,41.013444,-73.665011
Other Ambulatory Health Care Services,Gavin Audiology and Hearing Aid,41.292046,-73.878509
Furniture Stores,DREAMS Your Mattress Store,41.013141,-73.658546
Clothing Stores,Old Navy,40.926162,-73.853273
Automobile Dealers,New York Motors Group Solutions,40.867134,-73.860736
Other Miscellaneous Store Retailers,Smoke Depot Yonkers,40.923779,-73.85853
Grocery Stores,130 America Food Center,40.905423,-73.840564
Other Amusement and Recreation Industries,Specialty Fitness,40.912218,-73.849047
Grocery Stores,Marino Supermarket,41.002323,-73.666465
Personal Care Services,Ivy Nails & Hair Spa,40.957989,-73.843371
Gasoline Stations,76,40.938936,-73.88424
Grocery Stores,La Colmenita,41.001605,-73.674639
Health and Personal Care Stores,Plaza Beauty Supply,40.883932,-73.832119
Home Furnishings Stores,Divine Architecture and Construction,40.872001,-73.829535
Restaurants and Other Eating Places,LongHorn Steakhouse,40.929084,-73.851774
Personal Care Services,Grace Nails,40.911483,-73.83688
Clothing Stores,Forever 21,40.864669,-73.828
Lessors of Real Estate,Triangle Plaza,40.879783,-73.826977
Restaurants and Other Eating Places,Baskin Robbins,40.863277,-73.834337
Restaurants and Other Eating Places,Little Sorrento,41.289454,-73.838368
Restaurants and Other Eating Places,Frank's Soup Bowl,40.877503,-73.859136
Child Day Care Services,Kidz Korner Of Mamaroneck Inc,40.960403,-73.732146
Other Amusement and Recreation Industries,Sound Shore Indoor Tennis LLC,40.995356,-73.670713
Religious Organizations,Caritas Of Port Chester Inc,40.996879,-73.664179
Specialty Food Stores,King Richards Snacks,40.897785,-73.839176
Personal Care Services,The Wave,40.885796,-73.86126
Automotive Repair and Maintenance,Fullerton Auto Body,40.936073,-73.85929
Other Miscellaneous Store Retailers,Yonkers Animal Shelter,40.938545,-73.857015
Furniture Stores,Legacy Furniture,40.977829,-73.82856
Restaurants and Other Eating Places,Deli Peruano,41.000347,-73.6643
Religious Organizations,Lutheran Church of St John's,40.945968,-73.737332
Religious Organizations,Advent Community Gospel Ministries,41.012368,-73.663398
Restaurants and Other Eating Places,Dos Marias,40.931804,-73.895756
Religious Organizations,St Thomas Episcopal Church,40.948036,-73.734389
Furniture Stores,Precision Ornamental Iron Works,40.871041,-73.836791
Personal Care Services,Skin Right Skincare and Wellness,40.920381,-73.868065
Personal Care Services,New Light Spa Salon,40.915218,-73.837127
Restaurants and Other Eating Places,Sweet Charlie's,40.951566,-73.736027
Restaurants and Other Eating Places,La Taza with open kitchen,40.887453,-73.860404
Restaurants and Other Eating Places,Sunset Cafe,40.859936,-73.842861
Religious Organizations,Church Of Faith,40.915309,-73.851572
Restaurants and Other Eating Places,TGI Fridays,40.928878,-73.850287
 including Warehouse Clubs and Supercenters,General Merchandise Stores,Crazy Lobster & Shellfish Co,41.010906,-73.673064
Personal Care Services,Glam Squad Beauty Bar,40.890408,-73.858777
Restaurants and Other Eating Places,D'Angelos,40.875214,-73.860363
Used Merchandise Stores,Chatsworth Antiques & Consignments,40.94781,-73.744341
Motion Picture and Video Industries,Alamo Drafthouse Cinema,40.982594,-73.824496
Restaurants and Other Eating Places,Sazon Peruana,41.002322,-73.66466
Home Health Care Services,Happy and Great Home Care Service,40.887009,-73.848234
Electronics and Appliance Stores,Apple Retail Store,40.963733,-73.856641
Child Day Care Services,The Learning Source,40.87656,-73.828733
Restaurants and Other Eating Places,Lupitas Mexican Grocery 2,40.893738,-73.858944
 and Liquor Stores, Wine,Beer,Wet Wine & Liquor,40.880035,-73.838387
Religious Organizations,Bible Truth Church Of God International Inc,40.88766,-73.829519
Other Miscellaneous Store Retailers,Shampooch,40.948815,-73.738501
Grocery Stores,Yonkers Deli & Market,40.923021,-73.865088
Specialty Food Stores,Le Petit Cadeau,40.917566,-73.834119
Restaurants and Other Eating Places,No 1 Restaurant,40.869748,-73.842491
Child Day Care Services,Goose Bay Ii,40.866427,-73.822434
Restaurants and Other Eating Places,Gramatan Pizza And Pasta,40.915733,-73.837722
Restaurants and Other Eating Places,Per Voi 2,41.000701,-73.662913
 including Warehouse Clubs and Supercenters,General Merchandise Stores,Pay half,40.868337,-73.824912
Automotive Repair and Maintenance,Westchester Toyota Service & Parts,40.92374,-73.856213
Restaurants and Other Eating Places,Paisano's Pizza and Pasta,41.291845,-73.876681
Restaurants and Other Eating Places,Westbrook Pizzeria,41.324021,-73.882242
Automotive Repair and Maintenance,Nya's Auto Repair,40.909903,-73.84457
 and Gift Stores, Stationery,Office Supplies,Party City,40.985605,-73.824177
Personal Care Services,Baomui Beauty Salon,40.910623,-73.836383
 and Gift Stores, Stationery,Office Supplies,Staples,40.867655,-73.828956
Health and Personal Care Stores,Walgreens,40.862971,-73.843118
Health and Personal Care Stores,Optical Archives,40.95343,-73.738389
Home Furnishings Stores,Bed Bath & Beyond,40.970947,-73.836716
Restaurants and Other Eating Places,Scala Pizza,40.925693,-73.838048
Restaurants and Other Eating Places,Haagen Dazs,40.964192,-73.856143
Other Ambulatory Health Care Services,HearUSA,40.881056,-73.824128
Religious Organizations,Holy Rosary Church,40.8693,-73.841794
Restaurants and Other Eating Places,Sook & Sook,40.883804,-73.833213
Health and Personal Care Stores,Vision Care For Less,40.89591,-73.856265
Restaurants and Other Eating Places,Dunkin',40.920426,-73.861241
Automotive Repair and Maintenance,Fleetwood Svce Sta,40.922194,-73.847405
Motion Picture and Video Industries,Sandbox Theatre,40.951123,-73.740861
Electronics and Appliance Stores,Halstead Alarm,40.954965,-73.733932
Grocery Stores,Shore Acres Deli,40.952629,-73.72584
Restaurants and Other Eating Places,Octavio's Food Wagon,41.297396,-73.937958
Department Stores,Macy's,40.862953,-73.827976
Restaurants and Other Eating Places,Clino's Pizza Pasta & Things,40.991846,-73.674524
Restaurants and Other Eating Places,Mcdonals,40.913337,-73.85422
Restaurants and Other Eating Places,Turkish Meze,40.951931,-73.73685
Grocery Stores,V&amp B Fresh Market,40.902027,-73.863013
Religious Organizations,The Gathering International Ministries,40.895251,-73.850816
Restaurants and Other Eating Places,Domino's Pizza,41.298723,-73.888332
Restaurants and Other Eating Places,Alfonso's Pizza & Restaurant,40.930823,-73.900748
Restaurants and Other Eating Places,Michael's Famous Pan Pizza & Restaurant,40.992464,-73.668662
Home Furnishings Stores,Frank Webb Home,40.960788,-73.737088
Personal Care Services,Healthy Massage Yonkers,40.981633,-73.830167
Automotive Repair and Maintenance,Ron's Auto Body & Repairs,40.899079,-73.821254
Other Miscellaneous Store Retailers,Zovante's Vapes,40.888996,-73.859376
Religious Organizations,St Stephen Community AME Church,40.871143,-73.826391
Home Furnishings Stores,Kitchens2000,40.920406,-73.828612
Restaurants and Other Eating Places,Dominicks Pizzeria,40.865703,-73.858099
Child Day Care Services,Y Cop Of Mount Vernon Inc,40.918407,-73.829226
Automotive Repair and Maintenance,M & B Auto Repairs,40.883025,-73.826384
Restaurants and Other Eating Places,Moonlight Juice Bar,40.908231,-73.847196
Other Amusement and Recreation Industries,In Light Yoga And Health,40.883608,-73.838654
Restaurants and Other Eating Places,La Gladys Restaurant,41.00278,-73.677023
Gasoline Stations,Sunoco,41.292027,-73.854505
Restaurants and Other Eating Places,Noche de Colombia,40.999796,-73.662692
Automotive Repair and Maintenance,F & S Motorsport,40.895404,-73.823102
 and Musical Instrument Stores, Hobby,Sporting Goods,Bronx River Bicycle Works,40.911273,-73.845051
Automotive Repair and Maintenance,Enzo's Auto Body,40.950695,-73.743525
Religious Organizations,Church Of The Lord Jesus Christ Our God Of The Apostles & Prophets Fai,40.89704,-73.844393
Religious Organizations,Yonkers Islamic Center,40.929749,-73.900139
Other Amusement and Recreation Industries,The Indigo Helm,41.298705,-73.888402
Child Day Care Services,Mmcc Beacon 142,40.88454,-73.840008
Child Day Care Services,Mount Vernon Day Care Center,40.907703,-73.83326
Automotive Repair and Maintenance,Surgical Auto Repair,40.914169,-73.848217
Other Miscellaneous Store Retailers,JustFoodForDogs,40.97755,-73.828857
Restaurants and Other Eating Places,Joyful Dragon,40.868802,-73.833851
Clothing Stores,Guess Incorporated,40.928504,-73.855644
